713.5,83.2,80.3,0.0,84.7,10.4,0.42,11.5,6.5,0.95,0.0,0.4,3.6,0.9,0.0,0.0,0.0
716.3,86.8,80.4,9.8,66.2,21.7,2.64,4.8,5.5,0.4,0.0,0.0,1.5,0.3,0.5,0.0,0.0
712.5,6.8,80.4,9.8,66.2,21.7,2.64,4.8,5.5,0.4,0.0,0.0,1.5,0.3,0.5,0.0,0.0
715.9,86.8,80.4,9.8,66.2,21.7,2.64,4.8,5.5,0.4,0.0,0.0,1.5,0.3,0.5,0.0,0.0
715.1,84.2,80.8,12.1,68.8,18.0,2.77,3.2,4.7,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
716.7,84.5,80.2,9.5,70.7,1.5,2.8,3.8,4.7,0.22,0.0,0.0,0.6,0.0,5.0,0.2,0.0
715.3,84.5,80.0,10.3,70.5,18.0,2.43,3.9,4.3,0.22,0.0,0.0,0.6,0.3,0.4,0.0,0.0
718.3,85.6,80.2,8.8,69.9,19.8,2.62,4.4,5.1,0.26,0.0,0.0,0.8,0.3,0.4,0.0,0.0
715.1,84.3,81.0,12.0,68.5,18.4,2.81,3.5,4.7,0.18,0.0,0.0,0.3,0.0,0.7,0.4,0.0
715.2,84.1,81.2,11.7,69.3,17.5,2.88,3.4,4.7,0.27,0.0,0.0,0.0,0.0,0.7,0.5,0.0
716.7,84.6,81.7,12.0,68.9,17.9,2.88,3.5,4.7,0.19,0.0,0.0,0.0,0.0,0.7,0.5,0.0
716.9,84.1,81.2,12.1,68.9,17.8,2.66,3.6,4.3,0.19,0.0,0.0,0.0,0.0,0.8,0.4,0.0
717.7,84.3,81.0,11.9,68.4,18.7,2.32,3.8,4.2,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
722.0,85.4,81.4,12.7,65.6,20.5,2.84,4.0,5.4,0.19,0.0,0.0,0.0,0.0,0.7,0.5,0.0
718.0,95.2,81.6,12.1,67.5,18.9,2.88,3.7,5.0,0.27,0.0,0.2,0.0,0.0,0.7,0.5,0.0
717.9,84.9,80.1,10.9,68.3,19.3,2.94,3.6,5.2,0.25,0.0,0.0,0.6,0.3,0.4,0.2,0.0
716.3,84.6,80.1,10.8,69.6,18.6,2.83,3.5,4.9,0.17,0.0,0.0,0.6,0.0,0.4,0.0,0.0
723.1,86.9,82.7,12.9,68.0,18.1,2.09,3.8,4.2,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
714.5,85.0,79.8,10.7,68.9,18.9,2.74,3.7,5.1,0.26,0.0,0.0,0.7,0.4,0.4,0.0,0.0
715.9,84.6,79.9,10.5,70.1,18.5,2.8,3.7,4.8,0.16,0.0,0.0,0.6,0.0,0.3,0.0,0.0
721.7,83.9,80.4,12.1,65.9,21.4,2.54,3.7,5.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
729.7,84.7,80.6,14.4,64.1,20.6,2.98,3.6,5.0,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
725.1,84.6,80.8,13.4,66.4,19.3,3.12,3.4,4.6,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
728.5,84.3,80.5,13.3,65.9,20.3,3.0,3.5,4.6,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
721.5,83.5,80.7,11.5,66.8,20.9,2.49,3.6,5.2,0.13,0.0,0.0,0.0,0.3,0.5,0.0,0.0
723.5,89.1,83.0,11.2,60.9,24.0,1.78,5.4,6.3,0.69,0.0,0.0,3.1,0.0,0.6,0.2,0.0
724.7,84.2,78.6,10.5,67.9,20.2,2.79,4.1,5.7,0.21,0.0,0.0,0.3,0.6,0.4,0.0,0.0
719.7,85.2,81.5,11.9,67.5,19.4,2.42,3.9,5.0,0.2,0.0,0.0,0.3,0.0,0.6,0.3,0.0
717.7,84.9,81.4,11.6,67.5,18.4,2.4,3.9,4.6,0.42,0.0,1.4,0.0,0.7,0.0,0.0,0.0
716.7,85.1,81.5,12.0,67.7,19.0,2.62,3.9,4.6,0.21,0.0,0.0,0.2,0.0,0.0,0.4,0.0
707.7,87.5,84.3,11.4,72.0,15.1,0.84,3.9,3.5,0.25,0.0,0.0,0.4,0.0,0.7,0.4,0.0
716.9,84.8,81.4,14.5,67.5,17.0,2.92,3.2,3.3,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
716.9,84.2,80.9,15.8,66.8,16.8,1.84,3.3,2.8,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
717.6,85.2,80.8,14.5,66.4,18.5,2.29,3.6,3.4,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
728.5,85.4,79.7,11.2,66.6,20.8,3.06,4.1,5.3,0.24,0.0,0.0,0.8,0.0,0.3,0.0,0.0
728.5,89.7,80.9,16.5,59.7,22.9,1.93,4.7,4.3,0.14,0.0,0.0,0.0,0.9,0.0,0.0,0.0
731.5,89.7,80.9,16.5,59.7,22.9,1.93,4.7,4.3,0.14,0.0,0.0,0.0,0.9,0.0,0.0,0.0
724.1,84.5,79.2,11.3,67.6,19.8,2.87,4.0,4.7,0.2,0.0,0.0,0.4,0.4,0.4,0.0,0.0
725.5,86.9,80.4,11.7,64.8,21.8,2.91,4.5,5.2,0.29,0.0,0.0,1.0,0.4,0.3,0.0,0.0
728.1,84.6,79.4,11.2,67.1,20.4,3.1,3.9,5.3,0.22,0.0,0.0,0.5,0.5,0.4,0.0,0.0
718.4,85.0,81.3,15.1,67.1,16.9,2.28,3.5,3.2,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
718.1,85.1,81.1,15.0,66.1,18.5,2.24,3.6,3.3,0.08,0.0,0.0,0.0,0.0,0.5,0.2,0.0
721.3,87.3,81.7,14.0,65.5,19.1,2.5,3.9,3.9,0.23,0.0,0.0,0.3,0.0,0.7,4.0,0.0
720.5,85.2,79.6,12.2,66.5,19.2,2.49,3.8,4.3,0.36,0.0,0.0,0.9,0.6,0.6,0.0,0.0
719.1,85.2,79.6,12.2,66.5,219.2,2.49,3.8,4.3,0.36,0.0,0.0,0.9,0.6,0.6,0.0,0.0
719.1,85.2,79.6,12.2,66.5,19.2,2.49,3.8,4.3,0.36,0.0,0.0,0.9,0.6,0.6,0.0,0.0
724.7,85.4,82.0,13.6,66.6,18.9,2.35,3.6,3.8,0.15,0.0,0.0,0.0,0.0,0.7,0.2,0.0
722.7,86.7,82.6,13.5,65.7,19.1,2.41,3.9,3.9,0.27,0.0,0.0,0.5,0.0,0.8,0.3,0.0
717.4,85.7,81.4,14.4,66.2,18.5,1.97,4.0,3.6,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
720.1,85.9,81.5,14.0,65.9,19.0,2.0,4.0,3.7,0.18,0.0,0.0,0.3,0.0,0.6,0.2,0.0
715.8,84.9,81.4,12.1,69.2,17.4,2.75,3.6,3.8,0.21,0.0,0.0,0.0,0.0,0.8,0.5,0.0
718.5,85.5,81.3,13.7,66.9,18.9,2.23,3.8,3.8,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
714.5,84.6,81.0,11.5,68.5,18.7,2.63,3.7,4.2,0.16,0.0,0.0,0.0,0.0,0.0,0.3,0.0
716.5,85.7,81.6,12.3,67.0,19.3,2.55,3.9,4.2,0.23,0.0,0.0,0.2,0.0,0.8,0.4,0.0
716.3,84.2,80.9,10.7,69.3,19.3,2.57,3.8,4.3,0.15,0.0,0.0,0.0,0.0,0.7,0.2,0.0
703.5,83.8,81.3,10.7,73.5,14.8,2.47,3.0,3.1,0.18,0.0,0.0,0.0,0.0,0.8,0.3,0.0
704.5,83.4,81.0,11.0,72.5,15.8,2.36,3.1,3.2,0.15,0.0,0.0,0.0,0.0,7.0,0.2,0.0
705.4,82.9,80.7,10.7,73.2,15.4,2.31,3.0,3.0,0.11,0.0,0.0,0.0,0.0,0.7,0.0,0.0
705.0,84.5,81.6,10.8,73.1,14.8,2.51,3.1,3.2,0.21,0.0,0.0,0.3,0.0,0.6,0.4,0.0
708.3,85.0,81.9,12.4,71.1,15.2,2.65,3.1,3.1,0.21,0.0,0.0,0.0,0.0,0.8,0.5,0.0
706.6,86.1,82.9,6.8,72.0,19.6,1.97,5.2,5.3,0.3,0.0,0.2,0.0,0.0,0.7,0.7,0.0
711.2,84.8,81.6,9.9,71.6,17.3,2.71,3.7,4.0,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
711.3,84.8,80.9,8.9,71.5,18.3,2.9,3.9,4.3,0.24,0.0,0.0,0.8,0.0,0.3,0.3,0.0
714.9,85.2,80.8,9.0,69.8,20.0,3.05,4.1,5.2,0.2,0.0,0.0,0.5,0.0,0.3,0.3,0.0
716.0,85.2,80.2,8.4,68.9,21.2,2.91,4.7,5.8,0.26,0.0,0.0,0.7,0.0,0.5,0.3,0.0
715.6,84.8,80.0,8.8,70.2,19.8,2.92,4.3,5.1,0.2,0.0,0.0,0.5,0.0,0.4,0.3,0.0
711.5,85.6,80.9,8.9,69.5,20.3,2.93,4.3,5.5,0.22,0.0,0.0,0.7,0.0,0.4,0.3,0.0
720.7,86.2,82.0,8.5,67.7,22.7,2.77,4.5,6.6,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
717.8,86.6,82.5,9.5,67.9,21.1,2.86,4.4,6.0,0.28,0.0,0.0,0.0,0.0,0.7,0.6,0.0
717.6,85.6,81.7,9.6,68.0,21.4,2.7,4.3,5.3,0.16,0.0,0.0,0.0,0.0,0.7,0.3,0.0
720.8,86.7,82.5,9.1,67.0,22.6,2.87,4.6,6.7,0.21,0.0,0.0,0.0,0.0,0.8,0.5,0.0
717.0,86.3,82.1,9.7,68.3,20.9,2.82,4.4,5.4,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
720.0,86.4,82.4,9.3,67.4,22.0,2.96,4.3,6.7,0.21,0.0,0.0,0.0,0.0,0.8,0.5,0.0
719.0,86.8,82.0,8.8,67.3,22.5,3.09,4.3,6.9,0.24,0.0,0.0,0.6,0.0,0.5,0.3,0.0
715.8,86.1,81.9,9.3,66.5,23.3,2.63,4.4,6.4,0.16,0.0,0.0,0.0,0.0,0.7,0.3,0.0
719.9,86.0,82.2,9.7,67.6,210.2,3.08,3.6,6.6,0.22,0.0,0.0,0.0,0.0,0.9,0.5,0.0
719.4,86.7,82.6,10.0,67.1,21.5,3.04,4.1,6.5,0.22,0.0,0.0,0.0,0.0,0.8,0.6,0.0
718.1,85.8,81.8,9.6,67.4,22.0,2.88,3.5,6.6,0.16,0.0,0.0,0.0,0.0,0.7,0.3,0.0
717.7,86.2,81.3,8.8,67.9,21.9,3.17,3.8,7.1,0.23,0.0,0.0,0.4,0.3,0.5,0.2,0.0
720.5,86.3,82.2,9.7,67.2,21.9,2.66,3.7,7.1,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
720.2,86.1,81.9,9.6,67.6,21.9,2.9,3.7,6.5,0.16,0.0,0.0,0.0,0.0,0.7,0.3,0.0
720.9,86.5,82.3,9.5,67.7,21.8,1.77,5.4,5.8,0.16,0.0,0.0,0.0,0.0,0.6,0.4,0.0
720.8,86.3,82.1,6.8,67.4,24.9,1.72,6.0,7.1,0.14,0.0,0.0,0.0,0.0,0.5,0.4,0.0
721.1,86.2,81.9,9.8,66.6,22.6,2.33,4.6,6.2,0.14,0.0,0.0,0.0,0.0,0.7,0.3,0.0
726.9,86.7,82.5,4.5,67.3,27.3,1.49,7.3,8.3,0.14,0.0,0.0,0.0,0.0,0.5,0.4,0.0
725.4,86.8,82.3,6.5,66.8,25.9,1.72,6.2,7.4,0.13,0.0,0.0,0.0,0.0,0.5,0.3,0.0
753.8,88.7,82.7,6.0,58.6,34.5,1.43,9.2,10.7,0.14,0.0,0.0,0.0,0.0,0.5,0.4,0.0
747.1,88.0,82.1,5.5,60.1,33.7,1.42,8.5,9.8,0.11,0.0,0.0,0.0,0.3,0.4,0.0,0.0
741.1,87.9,82.3,5.2,60.8,33.2,1.39,8.6,10.0,0.11,0.0,0.0,0.0,0.0,0.4,0.3,0.0
743.3,88.4,83.4,7.2,60.7,30.2,1.63,8.5,9.5,0.31,0.0,0.2,0.4,0.0,0.8,0.7,0.0
737.8,987.2,83.0,6.3,62.5,29.0,1.38,8.3,8.9,0.4,0.0,0.2,0.3,0.0,0.9,0.8,0.0
701.6,84.5,80.9,9.3,75.4,15.2,0.67,4.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700.0,84.2,80.5,9.5,74.6,16.2,0.64,4.9,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701.0,83.2,79.9,14.4,71.9,13.5,0.6,3.9,2.3,0.07,0.0,0.0,0.2,0.0,0.2,0.0,0.0
700.0,84.0,80.5,12.5,73.8,13.7,0.61,4.2,2.6,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703.8,83.5,79.9,13.0,72.4,14.6,0.6,4.1,2.6,0.03,0.0,0.0,0.0,0.0,0.2,0.0,0.0
703.0,84.1,79.9,12.3,71.3,15.7,0.63,4.0,2.5,0.11,0.0,0.0,0.0,0.0,0.4,0.3,0.0
704.0,83.9,79.7,12.0,72.0,15.5,0.61,4.0,2.5,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
729.1,86.4,81.6,3.4,67.1,28.8,2.25,8.5,9.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0
729.0,86.5,80.6,2.2,66.0,30.6,2.01,7.8,8.7,0.19,0.0,0.0,0.0,0.0,0.6,0.6,0.0
729.8,86.6,80.6,1.8,65.8,31.5,2.09,7.9,9.0,0.16,0.0,0.0,0.0,0.0,0.5,0.5,0.0
729.8,86.6,80.7,1.9,65.7,31.2,2.11,7.9,9.0,0.19,0.0,0.0,0.0,0.0,0.6,0.6,0.0
729.6,86.7,80.8,2.0,65.8,31.0,2.14,8.0,9.0,0.19,0.0,0.0,0.0,0.0,0.6,0.6,0.0
729.3,86.3,80.3,1.8,66.5,30.8,1.89,7.7,8.5,0.14,0.0,0.0,0.0,0.0,0.5,0.4,0.0
725.0,86.3,81.1,2.0,68.0,28.6,2.27,7.6,8.5,0.22,0.0,0.0,0.0,0.0,0.7,0.7,0.0
720.0,86.1,81.0,2.3,68.8,27.5,2.15,7.3,8.1,0.21,0.0,0.0,0.0,0.0,0.6,0.7,0.0
720.0,87.1,81.1,3.5,66.0,29.4,2.15,7.4,8.3,0.19,0.0,0.0,0.0,0.0,0.6,0.6,0.0
720.0,87.1,81.1,3.5,66.0,29.2,2.18,7.5,8.3,0.21,0.0,0.0,0.0,0.0,0.7,0.6,0.0
700.2,83.3,79.0,10.7,72.1,17.0,0.94,4.0,3.1,0.03,0.0,0.0,0.0,0.0,0.2,0.0,0.0
700.2,83.5,79.2,10.6,72.3,16.8,0.94,4.1,3.1,0.03,0.0,0.0,0.0,0.0,0.2,0.0,0.0
700.0,84.5,79.7,13.1,70.9,15.4,0.9,3.7,2.7,0.08,0.0,0.0,0.0,0.0,0.3,0.2,0.0
703.0,84.3,79.7,12.4,71.3,15.8,0.94,3.9,2.8,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.0
710.9,85.9,79.9,12.2,67.3,20.1,1.1,4.8,3.8,0.05,0.0,0.0,0.0,0.0,0.3,0.0,0.0
700.0,83.2,78.8,13.9,69.3,16.6,0.82,3.6,2.6,0.03,0.0,0.0,0.0,0.0,0.2,0.0,0.0
704.1,83.2,78.6,12.3,68.9,18.5,0.96,3.9,3.2,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0
714.9,85.0,79.2,11.7,66.3,21.6,1.0,4.8,3.9,0.06,0.0,0.0,0.0,0.4,0.0,0.0,0.0
707.6,85.2,80.0,12.2,69.2,18.0,0.96,4.5,3.3,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.0
707.3,84.0,79.0,12.2,68.4,19.3,0.87,4.3,3.3,0.03,0.0,0.0,0.0,0.2,0.0,0.0,0.0
702.4,84.5,79.7,12.9,70.5,16.2,0.85,3.8,2.8,0.05,0.0,0.0,0.0,0.0,0.3,0.0,0.0
702.4,84.6,79.8,14.0,70.3,15.4,0.83,3.5,2.6,0.05,0.0,0.0,0.0,0.0,0.3,0.0,0.0
702.4,83.3,78.8,12.8,70.1,17.1,0.78,3.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705.7,82.4,79.0,5.5,74.5,19.6,0.57,5.4,3.8,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
700.2,83.7,79.7,7.9,74.6,17.1,0.64,4.5,3.2,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
700.0,84.1,79.7,11.9,71.8,15.9,0.59,3.9,2.5,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
704.3,83.9,79.9,9.7,72.2,17.5,0.64,4.6,3.2,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0
701.6,83.3,79.3,11.3,72.9,15.2,0.55,4.6,2.7,0.09,0.0,0.0,0.0,0.6,0.0,0.0,0.0
701.6,83.3,79.3,11.3,72.9,15.2,0.55,4.6,2.7,0.09,0.0,0.0,0.0,0.6,0.0,0.0,0.0
705.6,84.8,80.1,11.6,71.5,16.3,0.6,4.3,2.7,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0
700.0,82.3,78.8,11.0,72.6,16.1,0.51,3.9,2.4,0.05,0.0,0.0,0.0,0.0,0.3,0.0,0.0
705.5,83.5,79.4,9.9,71.9,17.5,0.63,4.7,3.1,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0
706.2,83.3,79.2,9.8,72.0,17.8,0.63,4.7,3.1,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
706.7,84.0,79.7,11.8,70.8,16.6,0.65,4.4,2.8,0.13,0.0,0.0,0.0,0.0,0.5,0.3,0.0
708.2,83.5,79.3,11.7,70.4,17.4,0.61,4.3,2.9,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0
707.2,83.9,79.6,10.6,70.4,18.2,0.67,4.7,3.3,0.13,0.0,0.0,0.0,0.0,0.5,0.3,0.0
703.2,83.4,79.4,10.0,72.4,17.0,0.64,4.4,3.0,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0
706.4,83.9,79.9,10.1,72.1,16.9,0.67,4.7,3.1,0.14,0.0,0.0,0.0,0.0,0.5,0.4,0.0
703.3,84.1,80.0,10.3,72.0,16.7,0.67,4.6,3.1,0.14,0.0,0.0,0.0,0.0,0.5,0.4,0.0
705.0,83.1,79.1,10.0,71.7,17.8,0.6,4.4,3.0,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0
702.8,82.9,79.1,9.8,71.9,17.9,0.58,4.5,3.0,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
704.2,82.4,78.8,9.7,71.7,18.2,0.57,4.5,3.0,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
705.1,83.6,79.6,10.5,71.8,16.9,0.59,4.4,2.9,0.13,0.0,0.0,0.0,0.0,0.5,0.3,0.0
702.2,83.3,79.4,10.5,71.6,17.2,0.59,4.5,2.9,0.11,0.0,0.0,0.0,0.0,0.5,0.3,0.0
705.3,82.8,79.0,11.8,71.0,16.8,0.59,4.1,2.7,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
705.7,82.7,79.0,10.5,71.7,17.3,0.55,4.3,2.8,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0
703.7,81.8,78.5,11.8,70.5,17.2,0.54,3.9,2.7,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0
703.7,82.4,78.9,11.9,70.8,16.7,0.57,4.0,2.7,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
704.5,82.5,78.9,11.7,70.7,21.0,0.7,4.0,2.8,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0
702.5,82.1,78.7,12.3,71.1,16.2,0.56,3.7,2.5,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
704.2,82.5,78.8,11.9,70.5,17.2,0.59,4.0,2.8,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0
701.8,83.3,79.4,11.9,71.8,15.8,0.59,3.9,2.7,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0
701.7,83.1,79.6,10.3,73.9,15.1,0.57,4.3,3.0,0.11,0.0,0.0,0.0,0.7,0.0,0.0,0.0
700.0,82.8,80.3,11.4,73.0,15.0,0.55,3.7,2.4,0.11,0.0,0.0,0.0,0.0,0.5,0.2,0.0
702.3,82.5,80.3,12.0,72.5,14.7,0.57,3.6,2.2,0.13,0.0,0.0,0.0,0.0,0.6,0.2,0.0
700.4,82.8,80.5,12.2,72.2,14.6,0.56,3.7,2.2,0.16,0.0,0.0,0.0,0.0,0.7,0.3,0.0
700.4,82.6,80.3,12.1,72.5,14.6,0.56,3.6,2.2,0.13,0.0,0.0,0.0,0.0,0.5,0.3,0.0
700.4,82.9,80.4,12.3,72.1,14.7,0.57,3.7,2.2,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
700.4,81.2,79.6,12.1,71.8,15.4,0.51,3.6,2.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
700.8,82.7,80.3,12.1,72.0,15.1,0.71,3.7,2.3,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
702.5,83.2,80.7,11.9,72.0,15.0,0.58,3.9,2.3,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
702.5,83.2,80.7,12.0,71.8,15.1,0.58,3.9,2.4,0.18,0.0,0.0,0.0,0.0,0.7,0.4,0.0
702.0,83.4,81.1,11.0,72.3,15.3,0.6,4.2,2.5,0.24,0.0,0.0,0.2,0.0,0.8,0.5,0.0
702.0,83.3,81.0,10.9,72.9,15.0,0.6,4.1,2.5,0.19,0.0,0.0,0.0,0.0,0.7,0.5,0.0
701.4,83.6,81.2,12.2,71.6,14.8,0.68,4.1,2.4,0.22,0.0,0.0,0.0,0.0,0.8,0.6,0.0
701.4,83.3,80.9,12.3,71.7,14.8,0.63,4.0,2.4,0.21,0.0,0.0,0.0,0.0,0.7,0.6,0.0
700.0,83.3,80.1,11.2,74.6,13.8,0.56,3.9,2.5,0.06,0.0,0.0,0.0,0.4,0.0,0.0,0.0
700.0,82.8,80.4,13.9,70.7,14.4,0.57,3.2,2.7,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
700.0,82.8,80.4,14.0,70.8,14.3,0.58,3.2,2.1,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
700.0,83.0,80.6,14.0,70.9,14.2,0.58,3.3,2.1,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
703.0,82.7,80.1,13.1,70.9,15.4,0.55,3.5,2.3,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0
702.0,83.0,80.3,13.3,70.9,15.3,0.57,3.5,2.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0
700.0,83.0,80.1,12.3,73.9,13.4,0.51,23.4,2.3,0.06,0.0,0.0,0.0,4.0,0.0,0.0,0.0
703.4,83.7,80.7,13.0,71.1,15.0,0.6,3.7,2.3,0.14,0.0,0.0,0.0,0.0,0.6,0.3,0.0
